BLOCK_COUNT
11

graphics/EditorObjects/WoodStick1.png,1310.000000,672.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/WoodStickColumn2.png,1222.000000,561.000000,10.000000,102.500000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/WoodStickColumn1.png,1394.000000,562.000000,10.000000,102.500000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/WoodStick1.png,1307.000000,450.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/WoodSquareBlock2.png,1310.000000,620.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/PigOriginal.png,1310.000000,550.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,Pig
graphics/EditorObjects/WoodSquareBlock1.png,1311.000000,398.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/WoodSmall2.png,1311.000000,338.000000,21.000000,20.500000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/RedBird.png,-20.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,RedBird
graphics/EditorObjects/RedBird.png,-70.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,RedBird
graphics/EditorObjects/RedBird.png,-120.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,RedBird
