BLOCK_COUNT
15

graphics/EditorObjects/StonePlate1.png,1271.000000,667.000000,41.500000,10.000000,0.500000,0.500000,0.100000,0.000000,100,BlockStone
graphics/EditorObjects/StoneMiddleColumn1.png,1272.000000,618.000000,20.500000,41.500000,0.500000,0.500000,0.100000,0.000000,100,BlockStone
graphics/EditorObjects/StonePlate2.png,1272.000000,567.000000,41.500000,10.000000,0.500000,0.500000,0.100000,0.000000,40,BlockStone
graphics/EditorObjects/PigOriginal.png,1272.000000,529.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,40,Pig
graphics/EditorObjects/WoodPlate2.png,1433.000000,672.000000,41.500000,10.000000,0.500000,0.500000,0.100000,0.000000,100,BlockWood
graphics/EditorObjects/WoodPlate2.png,1592.000000,672.000000,41.500000,10.000000,0.500000,0.500000,0.100000,0.000000,80,BlockWood
graphics/EditorObjects/WoodMiddleColumn2.png,1433.000000,625.000000,20.500000,41.500000,0.500000,0.500000,0.100000,0.000000,80,BlockWood
graphics/EditorObjects/WoodMiddleColumn3.png,1595.000000,625.000000,20.500000,41.500000,0.500000,0.500000,0.100000,0.000000,10,BlockWood
graphics/EditorObjects/WoodPlate3.png,1596.000000,578.000000,41.500000,10.000000,0.500000,0.500000,0.100000,0.000000,10,BlockWood
graphics/EditorObjects/WoodPlate1.png,1432.000000,576.000000,41.500000,10.000000,0.500000,0.500000,0.100000,0.000000,10,BlockWood
graphics/EditorObjects/PigOriginal.png,1594.000000,543.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,80,Pig
graphics/EditorObjects/PigOriginal.png,1432.000000,542.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,40,Pig
graphics/EditorObjects/YellowBird.png,-20.000000,668.000000,29.000000,27.000000,0.500000,0.500000,0.100000,0.000000,40,YelBird
graphics/EditorObjects/RedBird.png,-70.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,40,RedBird
graphics/EditorObjects/RedBird.png,-120.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,RedBird
