BLOCK_COUNT
15

graphics/EditorObjects/StoneSquareBlock1.png,1271.000000,639.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,BlockStone
graphics/EditorObjects/GlassSquareBlock1.png,1272.000000,557.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,BlockGlass
graphics/EditorObjects/WoodSquareBlock1.png,1272.000000,474.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/PigOriginal.png,1271.000000,407.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,40,Pig
graphics/EditorObjects/WoodSquareBlock2.png,1450.000000,641.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/WoodSquareBlock1.png,1585.000000,642.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,100,BlockWood
graphics/EditorObjects/WoodStick1.png,1517.000000,590.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,40,BlockWood
graphics/EditorObjects/StoneSquareBlock1.png,1449.000000,541.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,BlockStone
graphics/EditorObjects/StoneSquareBlock1.png,1588.000000,541.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,100,BlockStone
graphics/EditorObjects/StoneStick1.png,1515.000000,492.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,100,BlockStone
graphics/EditorObjects/PigOriginal.png,1458.000000,453.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,Pig
graphics/EditorObjects/PigOriginal.png,1582.000000,453.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,Pig
graphics/EditorObjects/RedBird.png,-20.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,RedBird
graphics/EditorObjects/YellowBird.png,-70.000000,668.000000,29.000000,27.000000,0.500000,0.500000,0.100000,0.000000,100,YelBird
graphics/EditorObjects/RedBird.png,-120.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,80,RedBird
