BLOCK_COUNT
23

graphics/EditorObjects/WoodSquareBlock1.png,1011.000000,500.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/StoneSquareBlock1.png,1125.000000,494.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/GlassSquareBlock1.png,1262.000000,488.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/StoneSquareBlock4.png,1369.000000,492.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/StoneSquareBlock1.png,1389.000000,602.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/StoneSquareBlock4.png,1267.000000,602.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/GlassSquareBlock1.png,1129.000000,604.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/GlassSquareBlock1.png,1007.000000,611.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/StoneSquareBlock1.png,1366.000000,398.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/WoodSquareBlock4.png,1271.000000,388.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/WoodSquareBlock1.png,1124.000000,390.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/RedBird.png,-20.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-70.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-120.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-170.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-220.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-270.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/PigOriginal.png,1281.000000,313.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/PigOriginal.png,1368.000000,323.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/RedBird.png,-320.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-370.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-420.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-470.000000,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
