BLOCK_COUNT
13

graphics/EditorObjects/WoodSquareBlock2.png,927.000000,640.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/StoneSquareBlock1.png,1012.000000,640.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/StoneSquareBlock4.png,1098.000000,641.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/WoodStick1.png,1014.000000,587.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/PigOriginal.png,1016.000000,549.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/PigOriginal.png,1091.000000,548.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/PigOriginal.png,929.000000,548.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/StoneSquareBlock4.png,1207.000000,639.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/GlassSquareBlock1.png,1207.000000,557.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/GlassSquareBlock4.png,1208.000000,473.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/StoneSquareBlock4.png,1206.000000,390.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/GlassSquareBlock1.png,1208.000000,307.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/PigOriginal.png,1210.000000,240.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
