BLOCK_COUNT
10

graphics/EditorObjects/WoodSquareBlock1.png,1061.000000,639.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/WoodSquareBlock2.png,1210.000000,638.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/GlassSquareBlock2.png,1209.000000,554.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/WoodMiddle1.png,1082.000000,577.000000,41.500000,20.500000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/WoodMiddle2.png,1088.000000,538.000000,41.500000,20.500000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/GlassStick1.png,1139.000000,504.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/WoodStick1.png,1140.000000,483.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/PigOriginal.png,1144.000000,439.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/PigOriginal.png,1220.000000,441.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/PigOriginal.png,1073.000000,443.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
