BLOCK_COUNT
24

graphics/EditorObjects/WoodSquareBlock1.png,1273.000000,633.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/StoneSquareBlock2.png,1142.000000,640.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/GlassSquareBlock1.png,1000.000000,640.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/GlassStick1.png,1069.000000,588.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,10,0
graphics/EditorObjects/PigOriginal.png,1072.000000,544.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/PigOriginal.png,1147.000000,542.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/PigOriginal.png,1105.000000,495.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/PigOriginal.png,1258.000000,563.000000,30.000000,29.500000,0.500000,0.500000,0.100000,0.000000,100,1
graphics/EditorObjects/WoodSquareBlock1.png,1354.000000,633.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/WoodSquareBlock1.png,1357.000000,554.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,40,0
graphics/EditorObjects/StoneSquareBlock4.png,1347.000000,475.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/StoneStick1.png,1245.000000,423.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/StoneSquareBlock2.png,982.000000,527.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/StoneSquareBlock1.png,989.000000,446.000000,41.000000,41.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/StoneStick1.png,1090.000000,396.000000,102.500000,10.000000,0.500000,0.500000,0.100000,0.000000,80,0
graphics/EditorObjects/YellowBird.png,-63.999985,653.000000,29.000000,27.000000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-121.000015,656.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-166.000000,657.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-215.999985,658.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-261.000031,664.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-309.000000,661.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-364.000000,669.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-406.999969,668.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
graphics/EditorObjects/RedBird.png,-457.999969,665.000000,23.000000,22.500000,0.500000,0.500000,0.100000,0.000000,100,2
